x, y
0.2687908496732026, 56.95945945945946
0.28880718954248363, 55.641891891891895
0.31025326797385616, 54.52702702702703
0.33026960784313725, 53.10810810810811
0.35457516339869277, 51.68918918918919
0.3717320261437908, 50.16891891891892
0.38745915032679734, 48.95270270270271
0.4017565359477124, 47.83783783783784
0.4203431372549019, 46.520270270270274
0.4389297385620915, 45.101351351351354
0.45894607843137253, 43.682432432432435
0.47753267973856206, 41.75675675675676
0.4946895424836601, 40.54054054054054
0.5218545751633986, 38.310810810810814
0.5447303921568627, 36.48648648648649
0.5690359477124183, 34.45945945945946
0.5947712418300654, 32.432432432432435
0.6219362745098039, 30.70945945945946
0.6476715686274509, 29.290540540540544
0.6748366013071895, 27.77027027027027
0.704861111111111, 26.14864864864865
0.7448937908496731, 24.83108108108108
0.7863562091503268, 23.513513513513516
0.8235294117647058, 22.702702702702705
0.8535539215686274, 21.486486486486488
0.883578431372549, 20.97972972972973
0.9121732026143791, 19.966216216216218
0.9407679738562091, 19.56081081081081
0.9636437908496731, 18.75
0.9850898692810457, 17.533783783783786
1.0065359477124183, 16.216216216216218
1.0308415032679739, 15.304054054054054
1.0565767973856208, 14.391891891891893
1.090890522875817, 13.47972972972973
1.1237745098039216, 12.466216216216218
1.1638071895424835, 11.452702702702704
1.199550653594771, 10.337837837837839
1.2352941176470587, 8.91891891891892
1.2781862745098038, 7.7027027027027035
1.3125, 6.587837837837839
1.3482434640522876, 5.27027027027027
1.3811274509803921, 4.358108108108109
1.418300653594771, 3.2432432432432434
1.4597630718954246, 2.5337837837837838
1.5012254901960784, 1.6216216216216217
1.5355392156862744, 0.9121621621621622
1.571282679738562, 0.20270270270270271
1.6041666666666665, -0.10135135135135136
1.642769607843137, -0.20270270270270271
