x, y
0, 90.13742809164636
0.02085143243034701, 89.9757472219398
0.04344053725782462, 89.73322499223106
0.061685540634378436, 89.00565830310487
0.07732411495713877, 87.95472802426777
0.09035626022610577, 86.6612773660197
0.10425716215173565, 85.2061439877673
0.11642055076403961, 83.75101060951492
0.12771502363587617, 82.05335500155378
0.13727198319438677, 80.43653890329705
0.14943529226478855, 78.4963610656272
0.1615986013351903, 76.63702273766174
0.17115556089370093, 75.02021034000055
0.179843604711744, 72.99918929203072
0.19026932092691765, 71.05901145436087
0.19982628048542825, 69.19967682699095
0.20677673144824305, 67.66370023843861
0.2128584257543951, 66.04688784077743
0.22154646957243831, 64.18754951281196
0.23023459293238369, 62.085688955137776
0.2397914729489921, 59.90298888775918
0.2484795963089375, 57.80113203068052
0.25890531252411103, 55.61843196330192
0.26933102873928455, 53.1932096662146
0.2788879087558928, 50.52546513941854
0.2910512973681969, 47.29183294290508
0.30582103549239203, 44.381566186400285
0.31711558790613087, 41.552142640195434
0.3292788969765325, 38.399353653981905
0.32841006077796747, 38.399353653981905
0.3362293479393476, 35.812444936294696
0.35013032940687966, 33.46806584950731
0.3649000675310748, 30.47695588270258
0.3805386418538353, 27.809211355906523
0.39096435806900875, 25.94987672853661
0.4031277466813129, 23.605497641749224
0.417897484805508, 21.422797574370623
0.4344048953268336, 18.835888856683415
0.4535186553600504, 16.329830750487243
0.4717636587366041, 14.30880970251744
0.49348400690741867, 12.449475075147523
0.5169418683915591, 10.994341696895114
0.5403997298756996, 9.862566357460302
0.5673327770702967, 9.135001518631883
0.5916593952110999, 8.649957059214426
0.6177236857490339, 8.326591619205756
0.6437879762869679, 8.326591619205756
0.6689835101682389, 8.488278039805628
0.6924413716523793, 8.56911384891449
0.7132928040827267, 8.326591619205756
0.7350129931697367, 8.56911384891449
0.7558644256000837, 8.56911384891449
0.7784535304275615, 8.56911384891449
0.7993049628579085, 8.730800269514376
0.8218940676853862, 8.892479288923148
0.8444830134290593, 8.730800269514376
0.8653344458594063, 8.811636078623225
0.8835794492359602, 8.56911384891449
0.9035621250096444, 8.649957059214426
0.9244135574399914, 8.649957059214426
0.947871418924132, 8.56911384891449
0.9713292804082727, 8.56911384891449
0.9982623276028695, 8.488278039805628
