x, y
0.3125000192838552, 137.69495495621297
0.35661766510521214, 137.69495495621297
0.3952206051988994, 137.83830795221053
0.43198525395154247, 137.83830795221053
0.46507348831756, 137.83830795221053
0.4981617226835778, 137.83830795221053
0.5477940742326043, 137.83830795221053
0.5882353056673357, 138.1250008202474
0.6360293658753182, 138.1250008202474
0.6801470116966749, 137.83830795221053
0.7224265344724506, 138.26835381624494
0.770220594680433, 138.8417395523187
0.8124999491607456, 139.70183128038755
0.8474264748678076, 140.70527600445396
0.8823530005748692, 141.8520606005597
0.9209559406685566, 143.14219819266296
0.9595588807622438, 144.1456429167294
0.9871324094005919, 145.8658263728671
1.0183823524255655, 147.44265683300725
1.0569852925192529, 149.16284028914495
1.09558823261294, 151.3130696093171
1.1231617612512883, 153.0332530654548
1.1544117042762616, 154.7534365215925
1.1801471098690286, 156.6169729737278
1.2095587615529577, 158.7672022938999
1.2444852872600194, 160.48738575003762
1.2775735216260373, 161.92087633813847
1.3125000473330988, 163.4977067982786
1.3529411104723676, 164.93119738637947
1.3952206332481432, 165.64793611845076
1.4393382790695, 165.3612432504139
1.477941219163187, 163.6410597942762
1.5128675765747865, 162.0642162101778
1.5551470993505616, 159.3406011539319
1.5790440453068217, 156.18692710969336
1.6102941566272582, 153.6066519254868
1.6305146881968924, 151.02637674128022
1.6562499254941963, 148.1594086890368
1.683823454132544, 145.00573464479822
1.707720568384267, 141.70872072852038
1.7389705114092406, 139.12844554431382
1.762867793956426, 135.68807863203838
1.792279445640355, 132.53440458779983
1.8106616858689455, 129.3807305435613
1.8327205087796237, 126.08371662728342
1.8584559143723909, 123.07339557904243
1.8841913199651574, 119.633028666767
1.9062501428758356, 115.47592302242029
1.9374999176053467, 111.31880425411532
1.9687500289257829, 107.30505160576617
1.998161680609712, 103.00458640344277
2.034926497657818, 99.42087305714891
2.0606619032505846, 95.12041441680464
2.086396972252426, 91.96674037256608
2.108455795163104, 88.81307289030664
2.136029323801452, 85.80275184206566
2.170956017803977, 81.64563963573981
2.2058823752155763, 79.2087174475308
2.2389706095815938, 75.91169696927382
2.283088255402951, 74.04816707911768
2.329044024269889, 72.18463062698241
2.3676469643635762, 69.7477084387734
2.409926487139352, 68.88761671070455
2.4522060099151273, 68.17087141665412
2.4926470730543957, 67.59747911860126
2.5349265958301714, 66.59403439453484
2.57536765896944, 66.7373873905324
2.619485304790797, 66.45068796051642
2.658088244884484, 66.59403439453484
2.698529308023753, 66.30734152649798
2.7408088307995286, 66.45068796051642
2.7794117708932156, 66.88073382455084
2.818014710986903, 67.02408025856927
2.8566176510805903, 67.02408025856927
2.893382468128696, 67.59747911860126
