x, y
0.009165568524096456, 27.758831960303326
0.05278585043298189, 30.905703818071274
0.09469523602221397, 34.253422934659255
0.12976250705948805, 38.06984322101299
0.16910606292356925, 42.087110766186754
0.2161474021084339, 45.2339480844433
0.26233336666980434, 49.11732897024085
0.31023008047816275, 52.53199717310218
0.360692476939006, 56.348394433114976
0.402601862528238, 60.03090503375155
0.44023496329066264, 63.44557323661288
0.47615746187876495, 67.76676545580963
0.5103692112198793, 72.25271114440822
0.5394493011106928, 76.80561743245062
0.5693846185523342, 80.95679466334154
0.6018860598644578, 85.8444694090916
0.6336036038685995, 90.7957083689973
0.6686705807605421, 96.41988062960648
0.6960400684770331, 101.64233534623466
0.7302519648908133, 107.06564883485333
0.763608633753765, 113.29242043777495
0.796109927993223, 118.64877332694982
0.8269006200583583, 123.93817712985134
0.8602571418486443, 129.16062608989427
0.8884817100432981, 133.51267072765356
0.9286807876035391, 137.19516693682704
0.972300922439759, 139.60552400998017
1.0270398978727409, 137.52993827282734
1.0638177710843373, 134.58393957851297
1.092897566829819, 132.10662478420863
1.127109610316265, 129.36149061847001
1.1655979386295179, 126.88417870245831
1.1912568241716865, 124.67467464471046
1.2083625517695782, 121.12608524296152
1.218626458960843, 118.18008942693977
1.2323109822100902, 115.16713876805944
1.2596803228539155, 112.55591140974536
1.2913265366152107, 110.48032855088513
1.3238278308546683, 108.00300512170297
1.3494867163968374, 104.72224660455879
1.3659906226468375, 101.64233534623466
1.388228303840361, 98.42851440219336
1.41388718938253, 95.2146992147373
1.446388483621988, 92.40261308443272
1.484021437311747, 89.85835208214768
1.5344841279179215, 87.38102865296551
1.5875126482492468, 86.0419433089644
1.631987716490964, 85.37239488037862
1.6790292027484937, 85.03762642267097
1.7423210419804214, 85.64021425181294
1.7919280638177708, 86.51062720897446
1.83640372035015, 87.44798925240931
1.8817344573606927, 88.72011975355184
1.9279202748493973, 89.79139148270386
1.9758171357304213, 90.66181019645062
